Date,Time,CPU Temp,CPU Load,Total Mem,Free Mem,Used Mem
13-10-2021,17:03:03,84.9,80.4122,895008,548396,346612
13-10-2021,17:03:04,84.9,80.4128,895008,549568,345440
13-10-2021,17:03:05,85.4,80.4149,895008,548848,346160
13-10-2021,17:03:06,86.0,80.4167,895008,548408,346600
13-10-2021,17:03:07,85.4,80.419,895008,547988,347020
13-10-2021,17:03:08,84.9,80.4216,895008,548536,346472
13-10-2021,17:03:09,84.9,80.4227,895008,548568,346440
13-10-2021,17:03:10,86.0,80.4237,895008,548572,346436
13-10-2021,17:03:12,84.9,80.4261,895008,547744,347264
13-10-2021,17:03:13,86.0,80.4277,895008,548112,346896
13-10-2021,17:03:14,84.9,80.4294,895008,549232,345776
13-10-2021,17:03:15,84.9,80.4303,895008,548700,346308
13-10-2021,17:03:16,84.9,80.4323,895008,548704,346304
13-10-2021,17:03:17,85.4,80.4345,895008,547680,347328
13-10-2021,17:03:18,84.9,80.4365,895008,547620,347388
13-10-2021,17:03:20,84.9,80.4377,895008,547136,347872
13-10-2021,17:03:21,84.9,80.4387,895008,549168,345840
13-10-2021,17:03:22,84.9,80.44,895008,548884,346124
13-10-2021,17:03:23,84.9,80.4416,895008,548120,346888
13-10-2021,17:03:24,86.0,80.4459,895008,548532,346476
13-10-2021,17:03:25,84.9,80.4469,895008,548688,346320
13-10-2021,17:03:26,84.9,80.4483,895008,548120,346888
13-10-2021,17:03:27,85.4,80.4504,895008,546828,348180
13-10-2021,17:03:29,85.4,80.4525,895008,548100,346908
13-10-2021,17:03:30,85.4,80.4541,895008,547480,347528
13-10-2021,17:03:31,85.4,80.4556,895008,547776,347232
13-10-2021,17:03:32,84.9,80.457,895008,548512,346496
13-10-2021,17:03:33,84.9,80.4586,895008,547656,347352
13-10-2021,17:03:34,84.9,80.46,895008,548088,346920
13-10-2021,17:03:35,85.4,80.4615,895008,547000,348008
13-10-2021,17:03:36,85.4,80.4628,895008,547372,347636
13-10-2021,17:03:38,85.4,80.4646,895008,547248,347760
13-10-2021,17:03:39,85.4,80.4668,895008,548952,346056
13-10-2021,17:03:40,84.9,80.4687,895008,548136,346872
13-10-2021,17:03:41,84.9,80.4698,895008,548384,346624
13-10-2021,17:03:42,84.9,80.4713,895008,548848,346160
13-10-2021,17:03:43,85.4,80.4729,895008,548372,346636
13-10-2021,17:03:44,84.9,80.4746,895008,547400,347608
13-10-2021,17:03:45,84.9,80.4765,895008,548408,346600
13-10-2021,17:03:46,85.4,80.4783,895008,547000,348008
13-10-2021,17:03:48,86.0,80.4802,895008,549456,345552
13-10-2021,17:03:49,84.9,80.481,895008,547548,347460
13-10-2021,17:03:50,84.9,80.4829,895008,547496,347512
13-10-2021,17:03:51,85.4,80.4847,895008,547192,347816
13-10-2021,17:03:52,84.9,80.4866,895008,548820,346188
13-10-2021,17:03:53,84.9,80.4884,895008,546940,348068
13-10-2021,17:03:54,86.0,80.4897,895008,546632,348376
13-10-2021,17:03:55,85.4,80.4914,895008,547736,347272
13-10-2021,17:03:57,85.4,80.4925,895008,548704,346304
13-10-2021,17:03:58,85.4,80.494,895008,547856,347152
13-10-2021,17:03:59,84.9,80.4954,895008,547568,347440
13-10-2021,17:04:00,84.9,80.4969,895008,548036,346972
13-10-2021,17:04:01,85.4,80.4984,895008,547672,347336
13-10-2021,17:04:02,85.4,80.4999,895008,548680,346328
13-10-2021,17:04:03,85.4,80.5015,895008,547636,347372
13-10-2021,17:04:04,86.0,80.5031,895008,546756,348252
13-10-2021,17:04:06,85.4,80.5047,895008,548480,346528
13-10-2021,17:04:07,84.9,80.5062,895008,548492,346516
13-10-2021,17:04:08,85.4,80.5077,895008,547816,347192
13-10-2021,17:04:09,85.4,80.509,895008,547872,347136
13-10-2021,17:04:10,84.9,80.5098,895008,547452,347556
13-10-2021,17:04:11,86.0,80.5116,895008,547520,347488
13-10-2021,17:04:12,86.0,80.5133,895008,548076,346932
13-10-2021,17:04:13,85.4,80.5156,895008,547532,347476
13-10-2021,17:04:15,84.9,80.517,895008,548124,346884
13-10-2021,17:04:16,84.9,80.5188,895008,549008,346000
13-10-2021,17:04:17,84.9,80.52,895008,548100,346908
13-10-2021,17:04:18,85.4,80.5225,895008,547872,347136
13-10-2021,17:04:19,85.4,80.5239,895008,547900,347108
13-10-2021,17:04:20,85.4,80.5253,895008,547560,347448
13-10-2021,17:04:21,84.9,80.5273,895008,547176,347832
13-10-2021,17:04:22,84.4,80.529,895008,548124,346884
13-10-2021,17:04:24,85.4,80.5305,895008,547792,347216
13-10-2021,17:04:25,85.4,80.5344,895008,546888,348120
13-10-2021,17:04:26,84.9,80.5357,895008,546512,348496
13-10-2021,17:04:27,84.4,80.537,895008,547576,347432
13-10-2021,17:04:28,84.9,80.5379,895008,546540,348468
13-10-2021,17:04:29,85.4,80.5391,895008,546408,348600
13-10-2021,17:04:30,84.9,80.5411,895008,546548,348460
13-10-2021,17:04:31,84.9,80.5424,895008,546516,348492
13-10-2021,17:04:32,84.9,80.5443,895008,548124,346884
13-10-2021,17:04:34,84.9,80.5461,895008,547708,347300
13-10-2021,17:04:35,84.9,80.5478,895008,546440,348568
13-10-2021,17:04:36,85.4,80.5494,895008,546824,348184
13-10-2021,17:04:37,84.9,80.5509,895008,547760,347248
13-10-2021,17:04:38,85.4,80.5531,895008,546740,348268
13-10-2021,17:04:39,84.9,80.5543,895008,548284,346724
13-10-2021,17:04:40,85.4,80.5559,895008,547360,347648
13-10-2021,17:04:41,84.9,80.5575,895008,548932,346076
13-10-2021,17:04:42,85.4,80.559,895008,548208,346800
13-10-2021,17:04:44,84.9,80.5608,895008,545936,349072
13-10-2021,17:04:45,85.4,80.5624,895008,547304,347704
13-10-2021,17:04:46,84.9,80.5645,895008,548304,346704
13-10-2021,17:04:47,86.0,80.5662,895008,547400,347608
13-10-2021,17:04:48,85.4,80.5682,895008,547464,347544
13-10-2021,17:04:49,85.4,80.5693,895008,547832,347176
13-10-2021,17:04:50,85.4,80.5708,895008,547804,347204
13-10-2021,17:04:51,85.4,80.5721,895008,547664,347344
13-10-2021,17:04:53,85.4,80.5742,895008,547012,347996
13-10-2021,17:04:54,86.0,80.5757,895008,548388,346620
13-10-2021,17:04:55,84.9,80.5768,895008,547300,347708
13-10-2021,17:04:56,85.4,80.5786,895008,547580,347428
13-10-2021,17:04:57,84.9,80.5802,895008,547084,347924
13-10-2021,17:04:58,85.4,80.5814,895008,546684,348324
13-10-2021,17:04:59,86.0,80.5839,895008,548300,346708
13-10-2021,17:05:00,86.0,80.5856,895008,547104,347904
13-10-2021,17:05:01,86.0,80.5877,895008,547160,347848
13-10-2021,17:05:03,85.4,80.59,895008,547164,347844
13-10-2021,17:05:04,85.4,80.5923,895008,545520,349488
13-10-2021,17:05:05,85.4,80.5941,895008,546680,348328
13-10-2021,17:05:06,84.9,80.5957,895008,547680,347328
13-10-2021,17:05:07,85.4,80.5979,895008,547792,347216
13-10-2021,17:05:08,84.9,80.6,895008,547672,347336
13-10-2021,17:05:09,85.4,80.6018,895008,547496,347512
13-10-2021,17:05:11,84.9,80.6028,895008,547552,347456
13-10-2021,17:05:12,84.9,80.6043,895008,547056,347952
13-10-2021,17:05:13,85.4,80.6061,895008,547164,347844
13-10-2021,17:05:14,84.9,80.608,895008,545964,349044
13-10-2021,17:05:15,84.9,80.6103,895008,546712,348296
13-10-2021,17:05:16,84.9,80.6121,895008,547436,347572
13-10-2021,17:05:17,84.9,80.6135,895008,547176,347832
13-10-2021,17:05:18,84.9,80.6147,895008,547512,347496
13-10-2021,17:05:20,84.9,80.616,895008,547544,347464
13-10-2021,17:05:21,84.9,80.6169,895008,547816,347192
13-10-2021,17:05:22,84.4,80.6183,895008,545876,349132
13-10-2021,17:05:23,84.9,80.6189,895008,546212,348796
13-10-2021,17:05:24,84.9,80.6201,895008,547408,347600
13-10-2021,17:05:25,84.9,80.6231,895008,546312,348696
13-10-2021,17:05:26,84.9,80.6247,895008,547804,347204
13-10-2021,17:05:27,84.9,80.6263,895008,546936,348072
13-10-2021,17:05:29,84.4,80.6276,895008,545888,349120
13-10-2021,17:05:30,84.9,80.6295,895008,546108,348900
13-10-2021,17:05:31,84.9,80.6311,895008,546828,348180
13-10-2021,17:05:32,84.9,80.6322,895008,547576,347432
13-10-2021,17:05:33,84.9,80.6337,895008,546024,348984
13-10-2021,17:05:34,84.9,80.6351,895008,547932,347076
13-10-2021,17:05:35,84.9,80.6365,895008,547056,347952
13-10-2021,17:05:36,84.9,80.6383,895008,547640,347368
13-10-2021,17:05:38,85.4,80.6404,895008,547156,347852
13-10-2021,17:05:39,84.9,80.6429,895008,546624,348384
13-10-2021,17:05:40,84.9,80.6442,895008,545612,349396
13-10-2021,17:05:41,84.9,80.6459,895008,546112,348896
13-10-2021,17:05:42,84.9,80.6476,895008,546164,348844
13-10-2021,17:05:43,85.4,80.6495,895008,547248,347760
13-10-2021,17:05:44,86.0,80.6511,895008,545004,350004
13-10-2021,17:05:45,85.4,80.6535,895008,546104,348904
13-10-2021,17:05:47,85.4,80.6542,895008,546688,348320
13-10-2021,17:05:48,84.9,80.6554,895008,546688,348320
13-10-2021,17:05:49,86.0,80.6574,895008,545648,349360
13-10-2021,17:05:50,85.4,80.6585,895008,547224,347784
13-10-2021,17:05:51,85.4,80.6601,895008,546816,348192
13-10-2021,17:05:52,86.0,80.6622,895008,546956,348052
13-10-2021,17:05:53,85.4,80.6636,895008,546208,348800
13-10-2021,17:05:54,84.9,80.6647,895008,546672,348336
13-10-2021,17:05:56,85.4,80.6671,895008,546668,348340
13-10-2021,17:05:57,85.4,80.6692,895008,546960,348048
13-10-2021,17:05:58,86.0,80.6713,895008,546640,348368
13-10-2021,17:05:59,84.9,80.6726,895008,545908,349100
13-10-2021,17:06:00,85.4,80.6741,895008,546736,348272
13-10-2021,17:06:01,84.9,80.6767,895008,545012,349996
13-10-2021,17:06:02,86.0,80.678,895008,546040,348968
13-10-2021,17:06:03,85.4,80.6798,895008,546004,349004
13-10-2021,17:06:04,84.9,80.6815,895008,545772,349236
13-10-2021,17:06:06,85.4,80.6836,895008,547616,347392
13-10-2021,17:06:07,84.4,80.6852,895008,545644,349364
13-10-2021,17:06:08,84.9,80.6872,895008,546640,348368
13-10-2021,17:06:09,84.9,80.6887,895008,545348,349660
13-10-2021,17:06:10,85.4,80.6905,895008,547228,347780
13-10-2021,17:06:11,84.9,80.6914,895008,547384,347624
13-10-2021,17:06:12,85.4,80.6933,895008,545760,349248
13-10-2021,17:06:13,85.4,80.6946,895008,546912,348096
13-10-2021,17:06:15,84.4,80.6968,895008,545744,349264
13-10-2021,17:06:16,86.0,80.6982,895008,545600,349408
13-10-2021,17:06:17,84.9,80.6998,895008,546404,348604
13-10-2021,17:06:18,85.4,80.7013,895008,546244,348764
13-10-2021,17:06:19,84.9,80.703,895008,545732,349276
13-10-2021,17:06:20,85.4,80.7052,895008,546076,348932
13-10-2021,17:06:21,84.9,80.7071,895008,546528,348480
13-10-2021,17:06:22,85.4,80.7089,895008,545568,349440
13-10-2021,17:06:24,84.9,80.711,895008,545588,349420
13-10-2021,17:06:25,84.9,80.7125,895008,545224,349784
13-10-2021,17:06:26,84.9,80.7152,895008,543904,351104
13-10-2021,17:06:27,84.9,80.7177,895008,546184,348824
13-10-2021,17:06:28,84.9,80.7197,895008,545752,349256
13-10-2021,17:06:29,84.9,80.7209,895008,545932,349076
13-10-2021,17:06:30,84.9,80.7221,895008,546460,348548
13-10-2021,17:06:31,84.9,80.7236,895008,547196,347812
13-10-2021,17:06:32,85.4,80.7255,895008,545664,349344
13-10-2021,17:06:34,84.9,80.7276,895008,544704,350304
13-10-2021,17:06:35,84.9,80.7289,895008,544740,350268
13-10-2021,17:06:36,84.9,80.7305,895008,546028,348980
13-10-2021,17:06:37,84.9,80.731,895008,544868,350140
13-10-2021,17:06:38,84.4,80.733,895008,545908,349100
13-10-2021,17:06:39,83.8,80.7342,895008,546016,348992
13-10-2021,17:06:40,83.8,80.7341,895008,545992,349016
13-10-2021,17:06:42,84.4,80.7354,895008,544844,350164
13-10-2021,17:06:43,84.9,80.736,895008,545336,349672
13-10-2021,17:06:44,83.8,80.7366,895008,545192,349816
13-10-2021,17:06:45,83.8,80.737,895008,545232,349776
13-10-2021,17:06:46,84.4,80.7378,895008,545536,349472
13-10-2021,17:06:47,84.4,80.7388,895008,545868,349140
13-10-2021,17:06:48,83.8,80.7406,895008,546264,348744
13-10-2021,17:06:49,83.8,80.7416,895008,546044,348964
13-10-2021,17:06:51,84.4,80.7423,895008,544844,350164
13-10-2021,17:06:52,84.4,80.743,895008,543776,351232
13-10-2021,17:06:53,83.8,80.744,895008,545812,349196
13-10-2021,17:06:54,84.4,80.7454,895008,545536,349472
13-10-2021,17:06:55,83.8,80.7458,895008,545384,349624
13-10-2021,17:06:56,83.8,80.7466,895008,545136,349872
13-10-2021,17:06:57,83.8,80.7473,895008,545164,349844
13-10-2021,17:06:58,84.4,80.7479,895008,545664,349344
13-10-2021,17:06:59,83.8,80.7489,895008,544624,350384
13-10-2021,17:07:01,83.8,80.7495,895008,545716,349292
13-10-2021,17:07:02,84.4,80.75,895008,545804,349204
13-10-2021,17:07:03,83.8,80.7502,895008,545668,349340
13-10-2021,17:07:04,84.4,80.7512,895008,546332,348676
13-10-2021,17:07:05,83.8,80.7516,895008,545216,349792
13-10-2021,17:07:06,83.8,80.752,895008,545796,349212
13-10-2021,17:07:07,83.8,80.7526,895008,544584,350424
13-10-2021,17:07:08,83.8,80.7529,895008,545908,349100
13-10-2021,17:07:09,83.8,80.7539,895008,546924,348084
13-10-2021,17:07:11,83.8,80.7531,895008,546604,348404
13-10-2021,17:07:12,83.8,80.7529,895008,545648,349360
13-10-2021,17:07:13,83.8,80.7529,895008,545184,349824
13-10-2021,17:07:14,82.7,80.7538,895008,545572,349436
13-10-2021,17:07:15,83.8,80.754,895008,545712,349296
13-10-2021,17:07:16,83.3,80.7538,895008,545368,349640
13-10-2021,17:07:17,82.7,80.7541,895008,545800,349208
13-10-2021,17:07:18,83.8,80.7542,895008,545188,349820
13-10-2021,17:07:19,83.8,80.7537,895008,545920,349088
13-10-2021,17:07:20,83.3,80.7541,895008,546200,348808
13-10-2021,17:07:22,83.8,80.7545,895008,545116,349892
13-10-2021,17:07:23,82.7,80.7541,895008,545476,349532
13-10-2021,17:07:24,83.3,80.7549,895008,547220,347788
13-10-2021,17:07:25,83.8,80.7552,895008,545796,349212
13-10-2021,17:07:26,83.3,80.7551,895008,545128,349880
13-10-2021,17:07:27,83.8,80.7579,895008,546580,348428
13-10-2021,17:07:28,83.8,80.7581,895008,545000,350008
13-10-2021,17:07:29,83.3,80.7581,895008,545120,349888
13-10-2021,17:07:30,83.8,80.7589,895008,545260,349748
13-10-2021,17:07:32,83.3,80.7593,895008,545488,349520
13-10-2021,17:07:33,83.3,80.76,895008,545608,349400
13-10-2021,17:07:34,83.3,80.7607,895008,546272,348736
13-10-2021,17:07:35,83.3,80.7611,895008,545576,349432
13-10-2021,17:07:36,83.8,80.7615,895008,545168,349840
13-10-2021,17:07:37,83.3,80.7622,895008,544832,350176
13-10-2021,17:07:38,83.8,80.7626,895008,546712,348296
13-10-2021,17:07:39,83.8,80.763,895008,545076,349932
13-10-2021,17:07:40,83.8,80.7631,895008,546272,348736
13-10-2021,17:07:41,83.8,80.7634,895008,545900,349108
13-10-2021,17:07:43,83.8,80.7647,895008,546076,348932
13-10-2021,17:07:44,83.3,80.7654,895008,544752,350256
13-10-2021,17:07:45,83.8,80.7657,895008,545076,349932
13-10-2021,17:07:46,83.3,80.7664,895008,545884,349124
13-10-2021,17:07:47,83.8,80.7669,895008,544900,350108
13-10-2021,17:07:48,83.8,80.7675,895008,545892,349116
13-10-2021,17:07:49,83.8,80.7691,895008,543384,351624
13-10-2021,17:07:50,83.8,80.7698,895008,545592,349416
13-10-2021,17:07:51,83.8,80.7703,895008,545364,349644
13-10-2021,17:07:52,83.8,80.7707,895008,544936,350072
13-10-2021,17:07:54,83.8,80.7722,895008,546452,348556
13-10-2021,17:07:55,83.3,80.7726,895008,545084,349924
13-10-2021,17:07:56,83.8,80.7736,895008,544064,350944
13-10-2021,17:07:57,84.9,80.7751,895008,546528,348480
13-10-2021,17:07:58,83.8,80.7756,895008,545332,349676
13-10-2021,17:07:59,83.8,80.7767,895008,545352,349656
13-10-2021,17:08:00,83.8,80.7766,895008,544208,350800
13-10-2021,17:08:01,83.8,80.7761,895008,544928,350080
13-10-2021,17:08:02,84.4,80.7763,895008,544860,350148
13-10-2021,17:08:04,83.8,80.7765,895008,545796,349212
13-10-2021,17:08:05,84.4,80.777,895008,544456,350552
13-10-2021,17:08:06,83.8,80.7767,895008,543956,351052
13-10-2021,17:08:07,83.8,80.777,895008,544240,350768
13-10-2021,17:08:08,83.8,80.777,895008,544636,350372
13-10-2021,17:08:09,83.8,80.778,895008,545444,349564
13-10-2021,17:08:10,84.4,80.7784,895008,544544,350464
13-10-2021,17:08:11,84.4,80.7791,895008,545296,349712
13-10-2021,17:08:12,83.8,80.7796,895008,543348,351660
13-10-2021,17:08:14,84.4,80.7794,895008,544872,350136
13-10-2021,17:08:15,83.8,80.7796,895008,544268,350740
13-10-2021,17:08:16,84.4,80.7806,895008,543928,351080
13-10-2021,17:08:17,83.8,80.7815,895008,545904,349104
13-10-2021,17:08:18,84.4,80.7828,895008,545052,349956
13-10-2021,17:08:19,84.4,80.7832,895008,544696,350312
13-10-2021,17:08:20,83.8,80.7836,895008,545584,349424
13-10-2021,17:08:21,84.4,80.7835,895008,545472,349536
13-10-2021,17:08:23,84.9,80.7846,895008,544980,350028
13-10-2021,17:08:24,84.4,80.785,895008,545388,349620
13-10-2021,17:08:25,84.4,80.7861,895008,544756,350252
13-10-2021,17:08:26,84.4,80.7865,895008,546024,348984
13-10-2021,17:08:27,83.8,80.7877,895008,543636,351372
13-10-2021,17:08:28,84.4,80.7894,895008,544620,350388
13-10-2021,17:08:29,83.8,80.7905,895008,544656,350352
13-10-2021,17:08:31,83.8,80.7908,895008,544544,350464
13-10-2021,17:08:32,83.8,80.7902,895008,544864,350144
13-10-2021,17:08:33,83.8,80.7903,895008,545488,349520
13-10-2021,17:08:34,84.4,80.791,895008,545304,349704
13-10-2021,17:08:35,84.4,80.7908,895008,544332,350676
13-10-2021,17:08:36,83.8,80.7915,895008,543844,351164
13-10-2021,17:08:37,83.3,80.7912,895008,545128,349880
13-10-2021,17:08:38,83.8,80.7919,895008,543676,351332
13-10-2021,17:08:39,83.8,80.7919,895008,544400,350608
13-10-2021,17:08:40,83.8,80.7925,895008,543776,351232
13-10-2021,17:08:42,84.4,80.7926,895008,543380,351628
13-10-2021,17:08:43,83.8,80.793,895008,543772,351236
13-10-2021,17:08:44,84.4,80.7936,895008,544764,350244
13-10-2021,17:08:45,84.4,80.7946,895008,545228,349780
13-10-2021,17:08:46,83.8,80.7945,895008,544256,350752
13-10-2021,17:08:47,83.8,80.7947,895008,543500,351508
13-10-2021,17:08:48,84.4,80.7955,895008,544264,350744
13-10-2021,17:08:49,83.8,80.7965,895008,544524,350484
13-10-2021,17:08:50,84.4,80.7973,895008,543704,351304
13-10-2021,17:08:52,83.8,80.7984,895008,543788,351220
13-10-2021,17:08:53,83.8,80.799,895008,544632,350376
13-10-2021,17:08:54,83.8,80.7999,895008,544184,350824
13-10-2021,17:08:55,83.8,80.8006,895008,543812,351196
13-10-2021,17:08:56,83.8,80.8012,895008,544192,350816
13-10-2021,17:08:57,83.8,80.8013,895008,544692,350316
13-10-2021,17:08:58,83.8,80.8019,895008,544744,350264
13-10-2021,17:08:59,83.8,80.8018,895008,543612,351396
13-10-2021,17:09:00,83.8,80.8022,895008,544372,350636
13-10-2021,17:09:02,83.8,80.8017,895008,543664,351344
13-10-2021,17:09:03,83.8,80.8019,895008,544436,350572
13-10-2021,17:09:04,84.4,80.8029,895008,544916,350092
13-10-2021,17:09:05,83.8,80.8033,895008,543944,351064
13-10-2021,17:09:06,84.4,80.8044,895008,544424,350584
13-10-2021,17:09:07,83.8,80.8047,895008,543396,351612
13-10-2021,17:09:08,83.8,80.8044,895008,544536,350472
13-10-2021,17:09:09,84.4,80.8049,895008,544700,350308
13-10-2021,17:09:11,83.8,80.8055,895008,542884,352124
13-10-2021,17:09:12,83.8,80.806,895008,543728,351280
13-10-2021,17:09:13,83.8,80.8063,895008,544976,350032
13-10-2021,17:09:14,84.4,80.8069,895008,544472,350536
13-10-2021,17:09:15,84.4,80.8079,895008,542928,352080
13-10-2021,17:09:16,83.8,80.8087,895008,543728,351280
13-10-2021,17:09:17,84.4,80.8095,895008,544032,350976
13-10-2021,17:09:18,84.4,80.8099,895008,544668,350340
13-10-2021,17:09:20,84.4,80.8105,895008,544640,350368
13-10-2021,17:09:21,84.9,80.8103,895008,543448,351560
13-10-2021,17:09:22,84.4,80.8108,895008,545328,349680
13-10-2021,17:09:23,84.9,80.8107,895008,543344,351664
13-10-2021,17:09:24,83.8,80.8119,895008,543952,351056
13-10-2021,17:09:25,84.4,80.8126,895008,544000,351008
13-10-2021,17:09:26,84.4,80.8136,895008,544260,350748
13-10-2021,17:09:27,84.4,80.8144,895008,543448,351560
13-10-2021,17:09:29,83.8,80.8175,895008,545928,349080
13-10-2021,17:09:30,84.4,80.8184,895008,544868,350140
13-10-2021,17:09:31,84.9,80.8188,895008,545020,349988
13-10-2021,17:09:32,84.9,80.819,895008,544392,350616
13-10-2021,17:09:33,84.4,80.8198,895008,543812,351196
13-10-2021,17:09:34,84.4,80.8212,895008,544016,350992
13-10-2021,17:09:35,84.4,80.8223,895008,543460,351548
13-10-2021,17:09:36,83.8,80.8237,895008,542912,352096
13-10-2021,17:09:37,84.4,80.8246,895008,544132,350876
13-10-2021,17:09:39,84.4,80.8251,895008,542676,352332
13-10-2021,17:09:40,84.9,80.8257,895008,543736,351272
13-10-2021,17:09:41,84.4,80.8259,895008,543380,351628
13-10-2021,17:09:42,84.4,80.8267,895008,543520,351488
13-10-2021,17:09:43,84.9,80.828,895008,542872,352136
13-10-2021,17:09:44,84.4,80.8287,895008,543080,351928
13-10-2021,17:09:45,84.4,80.8292,895008,543444,351564
13-10-2021,17:09:46,84.9,80.8302,895008,543504,351504
13-10-2021,17:09:48,84.4,80.8314,895008,543256,351752
13-10-2021,17:09:49,84.4,80.8319,895008,544424,350584
13-10-2021,17:09:50,84.9,80.832,895008,544020,350988
13-10-2021,17:09:51,84.4,80.8329,895008,542640,352368
13-10-2021,17:09:52,84.4,80.8343,895008,543024,351984
13-10-2021,17:09:53,83.8,80.835,895008,542920,352088
13-10-2021,17:09:54,84.4,80.8358,895008,542956,352052
13-10-2021,17:09:55,84.4,80.8361,895008,543456,351552
13-10-2021,17:09:56,83.8,80.8358,895008,544212,350796
13-10-2021,17:09:58,84.4,80.8363,895008,543488,351520
13-10-2021,17:09:59,84.9,80.8373,895008,543036,351972
13-10-2021,17:10:00,84.4,80.8391,895008,543056,351952
13-10-2021,17:10:01,84.4,80.8397,895008,542416,352592
13-10-2021,17:10:02,83.8,80.841,895008,544556,350452
13-10-2021,17:10:03,84.4,80.842,895008,542724,352284
13-10-2021,17:10:04,84.4,80.8431,895008,543756,351252
13-10-2021,17:10:05,84.4,80.8442,895008,543448,351560
13-10-2021,17:10:06,84.4,80.8461,895008,542936,352072
13-10-2021,17:10:08,83.8,80.8469,895008,543928,351080
13-10-2021,17:10:09,84.9,80.848,895008,542920,352088
13-10-2021,17:10:10,83.8,80.8493,895008,543608,351400
13-10-2021,17:10:11,84.4,80.85,895008,543800,351208
13-10-2021,17:10:12,84.9,80.8508,895008,543028,351980
13-10-2021,17:10:13,84.4,80.8515,895008,543468,351540
13-10-2021,17:10:14,84.9,80.8525,895008,543124,351884
13-10-2021,17:10:15,83.8,80.8532,895008,542828,352180
13-10-2021,17:10:16,84.9,80.8539,895008,543272,351736
13-10-2021,17:10:18,84.4,80.855,895008,542376,352632
13-10-2021,17:10:19,84.4,80.8563,895008,542960,352048
13-10-2021,17:10:20,84.4,80.8574,895008,543264,351744
13-10-2021,17:10:21,84.4,80.8583,895008,542652,352356
13-10-2021,17:10:22,84.4,80.8586,895008,543100,351908
13-10-2021,17:10:23,84.9,80.8592,895008,542908,352100
13-10-2021,17:10:24,84.4,80.8594,895008,543464,351544
13-10-2021,17:10:25,84.4,80.8604,895008,542300,352708
13-10-2021,17:10:26,83.8,80.8614,895008,542836,352172
13-10-2021,17:10:28,84.4,80.8619,895008,543760,351248
13-10-2021,17:10:29,85.4,80.8647,895008,540260,354748
13-10-2021,17:10:30,84.9,80.8659,895008,543568,351440
13-10-2021,17:10:31,83.8,80.8664,895008,544468,350540
13-10-2021,17:10:32,84.9,80.8673,895008,543468,351540
13-10-2021,17:10:33,84.4,80.8681,895008,543196,351812
13-10-2021,17:10:34,84.4,80.8685,895008,543640,351368
13-10-2021,17:10:35,84.9,80.8697,895008,543512,351496
13-10-2021,17:10:36,84.9,80.8707,895008,543272,351736
13-10-2021,17:10:38,83.8,80.8721,895008,543128,351880
13-10-2021,17:10:39,84.4,80.8736,895008,543260,351748
13-10-2021,17:10:40,84.4,80.8746,895008,543804,351204
13-10-2021,17:10:41,84.9,80.8754,895008,542508,352500
13-10-2021,17:10:42,84.9,80.876,895008,543776,351232
13-10-2021,17:10:43,84.9,80.8765,895008,543060,351948
13-10-2021,17:10:44,83.8,80.8779,895008,543392,351616
13-10-2021,17:10:45,84.4,80.8784,895008,543148,351860
13-10-2021,17:10:47,84.9,80.8802,895008,543360,351648
13-10-2021,17:10:48,84.9,80.8819,895008,544452,350556
13-10-2021,17:10:49,84.9,80.883,895008,542880,352128
13-10-2021,17:10:50,84.9,80.8843,895008,544004,351004
13-10-2021,17:10:51,84.9,80.8851,895008,543616,351392
13-10-2021,17:10:52,84.9,80.8859,895008,543792,351216
13-10-2021,17:10:53,84.4,80.8862,895008,544416,350592
13-10-2021,17:10:54,84.4,80.8869,895008,544452,350556
13-10-2021,17:10:56,84.9,80.8886,895008,543020,351988
13-10-2021,17:10:57,84.9,80.8904,895008,542736,352272
13-10-2021,17:10:58,84.4,80.8915,895008,544324,350684
13-10-2021,17:10:59,84.4,80.8927,895008,544324,350684
13-10-2021,17:11:00,84.4,80.8937,895008,543060,351948
13-10-2021,17:11:01,84.9,80.8953,895008,542440,352568
13-10-2021,17:11:02,84.4,80.896,895008,543024,351984
13-10-2021,17:11:03,84.9,80.897,895008,543532,351476
13-10-2021,17:11:05,84.4,80.8978,895008,542960,352048
13-10-2021,17:11:06,84.9,80.8992,895008,544616,350392
13-10-2021,17:11:07,84.4,80.9003,895008,543428,351580
13-10-2021,17:11:08,84.4,80.9015,895008,544000,351008
13-10-2021,17:11:09,84.9,80.9017,895008,544268,350740
13-10-2021,17:11:10,84.9,80.903,895008,543536,351472
13-10-2021,17:11:11,84.9,80.9041,895008,543336,351672
13-10-2021,17:11:12,84.9,80.9053,895008,543464,351544
13-10-2021,17:11:14,84.9,80.9062,895008,543080,351928
13-10-2021,17:11:15,84.9,80.9073,895008,545144,349864
13-10-2021,17:11:16,84.9,80.909,895008,543100,351908
13-10-2021,17:11:17,84.9,80.9094,895008,544068,350940
13-10-2021,17:11:18,84.9,80.9103,895008,543140,351868
13-10-2021,17:11:19,84.9,80.911,895008,542996,352012
13-10-2021,17:11:20,84.9,80.912,895008,543676,351332
13-10-2021,17:11:21,84.9,80.9127,895008,544232,350776
13-10-2021,17:11:22,84.4,80.9146,895008,543116,351892
13-10-2021,17:11:24,84.9,80.9151,895008,543036,351972
13-10-2021,17:11:25,84.9,80.916,895008,544524,350484
13-10-2021,17:11:26,84.9,80.9172,895008,542480,352528
13-10-2021,17:11:27,84.9,80.9189,895008,543356,351652
